ID;Sectoren;Perioden;TotaalBelastingen_1;BTWBelastingOverToegevoegdeWaarde_2;LoonEnInkomstenbelasting_3;Vennootschapsbelasting_4;Accijnzen_5;VerbruiksbelOpMilieugrondslag_6;Milieuheffingen_7;Motorrijtuigenbelasting_8;BPMBelPersonenautoSEnMotorrijw_9;Overdrachtsbelasting_10;Onroerendezaakbelasting_11;Dividendbelasting_12;Vermogensheffingen_13;Assurantiebelasting_14;Kansspelbelasting_15;BankenbelastingInclResolutieheffing_16;Verhuurderheffing_17;Loonkostenheffing_18;OverigeBelastingen_19;TotaalBelastOpProductieEnInvoer_20;TotaalProductgebondenBelastingen_21;BTWBelastingOverToegevoegdeWaarde_22;TotaalAccijnzen_23;Benzineaccijns_24;AccijnsOpOverigeMineraleOlien_25;Tabakaccijns_26;Alcoholaccijns_27;Bieraccijns_28;WijnaccijnsEAMousserendeDranken_29;OverigeAccijnzen_30;VerbruiksbelOpAlcoholvrijeDranken_31;BelastingenOpMilieugrondslag_32;BPMBelOpPersonenautoSEnMotorrijw_33;Kansspelbelasting_34;Overdrachtsbelasting_35;Assurantiebelasting_36;Kapitaalbelasting_37;VoorraadheffingAardolieprodukten_38;TotaalNietProductgebondenBelastingen_39;Onroerendezaakbelasting_40;Motorrijtuigenbelasting_41;TotaalMilieuheffingen_42;Rioolrechten_43;HeffingenOpWaterverontreiniging_44;OmslagheffingWaterschappen_45;OverigeMilieuheffingen_46;BankenbelastingInclResolutieheffing_47;Verhuurderheffing_48;Loonkostenheffing_49;PBOHeffingen_50;InschrijfgeldenKamerVanKoophandel_51;Toeristenbelasting_52;NietProductgebondenOverig_53;TotaalBelastOpInkomenEnVermogen_54;TotaalBelastingenOpInkomen_55;Vennootschapsbelasting_56;Loonbelasting_57;Inkomstenbelasting_58;Dividendbelasting_59;Kansspelbelasting_60;TotaalBelastingenOpVermogen_61;Onroerendezaakbelasting_62;Vermogensbelasting_63;Motorrijtuigenbelasting_64;TotaalMilieuheffingen_65;Rioolrechten_66;HeffingenOpWaterverontreiniging_67;OmslagheffingWaterschappen_68;OverigeBelastingenInkomenEnVermogen_69;Vermogensheffingen_70
83;Centrale overheid;2009 3e kwartaal;28773;9722.0;10019.0;2000.0;2531.0;834.0;71.0;813.0;543.0;671.0;;512.0;509.0;181.0;96.0;;;126.0;145;15011;14592.0;9722.0;2531.0;934.0;786.0;569.0;70.0;105.0;60.0;7.0;44.0;834.0;543.0;45.0;671.0;181.0;1.0;20.0;419;;158.0;71.0;;4.0;;67.0;;;126.0;45.0;;;19.0;13253.0;12582.0;2000.0;9928.0;91.0;512.0;51.0;671.0;;3.0;655.0;;;;;13.0;509.0
84;Centrale overheid;2009 4e kwartaal;36082;11470.0;13796.0;3185.0;2770.0;1313.0;86.0;831.0;351.0;749.0;;306.0;511.0;172.0;132.0;;;252.0;158;17528;16963.0;11470.0;2770.0;1050.0;886.0;563.0;80.0;115.0;69.0;7.0;39.0;1313.0;351.0;75.0;749.0;172.0;0.0;24.0;565;;158.0;86.0;;4.0;;82.0;;;252.0;46.0;;;23.0;18043.0;17344.0;3185.0;13798.0;-2.0;306.0;57.0;699.0;;18.0;673.0;;;;;8.0;511.0
85;Centrale overheid;2009;129542;40086.0;47579.0;11604.0;10696.0;4597.0;341.0;3358.0;2145.0;2745.0;;2084.0;1813.0;849.0;444.0;;;616.0;585;63458;61598.0;40086.0;10696.0;4028.0;3369.0;2318.0;306.0;390.0;253.0;32.0;158.0;4597.0;2145.0;222.0;2745.0;849.0;6.0;94.0;1860;;648.0;341.0;;15.0;;326.0;;;616.0;182.0;;;73.0;64271.0;61489.0;11604.0;47044.0;535.0;2084.0;222.0;2782.0;;25.0;2710.0;;;;;47.0;1813.0
86;Centrale overheid;2010 1e kwartaal;31606;9653.0;10018.0;3860.0;2638.0;1442.0;104.0;916.0;627.0;658.0;;638.0;357.0;327.0;102.0;;;123.0;143;15928;15456.0;9653.0;2638.0;966.0;844.0;572.0;96.0;86.0;65.0;9.0;35.0;1442.0;627.0;51.0;658.0;327.0;0.0;25.0;472;;177.0;104.0;;6.0;;98.0;;;123.0;43.0;;;25.0;15321.0;14567.0;3860.0;10122.0;-104.0;638.0;51.0;754.0;;7.0;739.0;;;;;8.0;357.0
87;Centrale overheid;2010 2e kwartaal;35405;10628.0;13595.0;3196.0;2899.0;910.0;93.0;910.0;546.0;693.0;;995.0;398.0;186.0;110.0;;;142.0;104;16463;15987.0;10628.0;2899.0;1055.0;936.0;644.0;77.0;108.0;72.0;7.0;45.0;910.0;546.0;55.0;693.0;186.0;0.0;25.0;476;;176.0;93.0;;5.0;;88.0;;;142.0;42.0;;;23.0;18544.0;17841.0;3196.0;12988.0;607.0;995.0;55.0;703.0;;7.0;734.0;;;;;-38.0;398.0
88;Centrale overheid;2010 3e kwartaal;29107;9845.0;10072.0;2016.0;2739.0;828.0;84.0;909.0;528.0;685.0;;460.0;432.0;160.0;102.0;;;73.0;174;15291;14900.0;9845.0;2739.0;1019.0;879.0;605.0;69.0;103.0;58.0;6.0;39.0;828.0;528.0;51.0;685.0;160.0;0.0;25.0;391;;175.0;84.0;;5.0;;79.0;;;73.0;42.0;;;17.0;13384.0;12599.0;2016.0;9895.0;177.0;460.0;51.0;785.0;;5.0;734.0;;;;;46.0;432.0
89;Centrale overheid;2010 4e kwartaal;38680;12528.0;14493.0;3710.0;2844.0;1426.0;84.0;893.0;395.0;749.0;;307.0;534.0;188.0;128.0;;;271.0;130;18836;18256.0;12528.0;2844.0;1027.0;933.0;616.0;89.0;92.0;79.0;8.0;37.0;1426.0;395.0;64.0;749.0;188.0;0.0;25.0;580;;172.0;84.0;;6.0;;78.0;;;271.0;42.0;;;11.0;19310.0;18574.0;3710.0;13097.0;1396.0;307.0;64.0;736.0;;4.0;721.0;;;;;11.0;534.0
90;Centrale overheid;2010;134798;42654.0;48178.0;12782.0;11120.0;4606.0;365.0;3628.0;2096.0;2785.0;;2400.0;1721.0;861.0;442.0;;;609.0;551;66518;64599.0;42654.0;11120.0;4067.0;3592.0;2437.0;331.0;389.0;274.0;30.0;156.0;4606.0;2096.0;221.0;2785.0;861.0;0.0;100.0;1919;;700.0;365.0;;22.0;;343.0;;;609.0;169.0;;;76.0;66559.0;63581.0;12782.0;46102.0;2076.0;2400.0;221.0;2978.0;;23.0;2928.0;;;;;27.0;1721.0
91;Centrale overheid;2011 1e kwartaal;32304;9443.0;10666.0;4256.0;2724.0;1407.0;109.0;905.0;580.0;694.0;;436.0;347.0;335.0;134.0;;;110.0;158;15754;15303.0;9443.0;2724.0;1011.0;905.0;574.0;80.0;85.0;62.0;7.0;35.0;1407.0;580.0;67.0;694.0;335.0;-4.0;22.0;451;;175.0;109.0;;5.0;;104.0;;;110.0;40.0;;;17.0;16203.0;15425.0;4256.0;10487.0;179.0;436.0;67.0;778.0;;-4.0;730.0;;;;;52.0;347.0
92;Centrale overheid;2011 2e kwartaal;35355;9844.0;14850.0;2685.0;2902.0;869.0;106.0;908.0;545.0;614.0;;975.0;427.0;262.0;104.0;;;97.0;167;15615;15158.0;9844.0;2902.0;1034.0;925.0;687.0;75.0;106.0;69.0;6.0;48.0;869.0;545.0;52.0;614.0;262.0;0.0;22.0;457;;175.0;106.0;;5.0;;101.0;;;97.0;44.0;;;35.0;19313.0;18562.0;2685.0;13557.0;1293.0;975.0;52.0;751.0;;-2.0;733.0;;;;;20.0;427.0
93;Centrale overheid;2011 3e kwartaal;30396;10259.0;10476.0;2770.0;2796.0;810.0;114.0;896.0;463.0;279.0;;649.0;350.0;188.0;96.0;;;85.0;165;15344;14905.0;10259.0;2796.0;1009.0;873.0;666.0;75.0;101.0;66.0;6.0;40.0;810.0;463.0;48.0;279.0;188.0;0.0;22.0;439;;173.0;114.0;;6.0;;108.0;;;85.0;44.0;;;23.0;14702.0;13943.0;2770.0;10199.0;277.0;649.0;48.0;759.0;;0.0;723.0;;;;;36.0;350.0
94;Centrale overheid;2011 4e kwartaal;33094;12064.0;10701.0;2698.0;2846.0;1322.0;108.0;907.0;390.0;348.0;;530.0;412.0;235.0;141.0;;;249.0;143;17941;17334.0;12064.0;2846.0;1047.0;941.0;600.0;84.0;91.0;75.0;8.0;36.0;1322.0;390.0;71.0;348.0;235.0;-1.0;23.0;607;;175.0;108.0;;4.0;;104.0;;;249.0;44.0;;;31.0;14741.0;13999.0;2698.0;12983.0;-2282.0;530.0;70.0;742.0;;17.0;732.0;;;;;-7.0;412.0
95;Centrale overheid;2011;131149;41610.0;46693.0;12409.0;11268.0;4408.0;437.0;3616.0;1978.0;1935.0;;2590.0;1536.0;1020.0;475.0;;;541.0;633;64654;62700.0;41610.0;11268.0;4101.0;3644.0;2527.0;314.0;383.0;272.0;27.0;159.0;4408.0;1978.0;238.0;1935.0;1020.0;-5.0;89.0;1954;;698.0;437.0;;20.0;;417.0;;;541.0;172.0;;;106.0;64959.0;61929.0;12409.0;47226.0;-533.0;2590.0;237.0;3030.0;;11.0;2918.0;;;;;101.0;1536.0
96;Centrale overheid;2012 1e kwartaal;31584;9184.0;10632.0;4377.0;2790.0;1240.0;96.0;880.0;476.0;265.0;;566.0;288.0;408.0;122.0;;;100.0;160;14888;14474.0;9184.0;2790.0;1012.0;897.0;639.0;84.0;85.0;66.0;7.0;36.0;1240.0;476.0;61.0;265.0;408.0;0.0;14.0;414;;170.0;96.0;;4.0;;92.0;;;100.0;41.0;;;7.0;16408.0;15636.0;4377.0;10717.0;-85.0;566.0;61.0;772.0;;4.0;710.0;;;;;58.0;288.0
97;Centrale overheid;2012 2e kwartaal;35204;9926.0;15258.0;2711.0;2878.0;860.0;103.0;931.0;451.0;318.0;;908.0;355.0;230.0;114.0;;;14.0;147;15126;14783.0;9926.0;2878.0;1035.0;916.0;681.0;71.0;104.0;66.0;5.0;39.0;860.0;451.0;57.0;318.0;230.0;0.0;24.0;343;;180.0;103.0;;4.0;;99.0;;;14.0;40.0;;;6.0;19723.0;18934.0;2711.0;13810.0;1448.0;908.0;57.0;789.0;;-6.0;751.0;;;;;44.0;355.0
98;Centrale overheid;2012 3e kwartaal;29099;10033.0;10703.0;2077.0;2713.0;722.0;102.0;885.0;256.0;251.0;;460.0;341.0;233.0;100.0;;;40.0;183;14685;14326.0;10033.0;2713.0;954.0;858.0;650.0;77.0;100.0;68.0;6.0;46.0;722.0;256.0;50.0;251.0;233.0;0.0;22.0;359;;171.0;102.0;;4.0;;98.0;;;40.0;40.0;;;6.0;14073.0;13290.0;2077.0;10434.0;269.0;460.0;50.0;783.0;;4.0;714.0;;;;;65.0;341.0
99;Centrale overheid;2012 4e kwartaal;30618;12556.0;7712.0;2689.0;2908.0;1191.0;109.0;881.0;317.0;294.0;;547.0;398.0;274.0;123.0;536.0;;11.0;72;18540;17665.0;12556.0;2908.0;1006.0;907.0;683.0;116.0;98.0;89.0;9.0;37.0;1191.0;317.0;62.0;294.0;274.0;0.0;26.0;875;;169.0;109.0;;5.0;;104.0;536.0;;11.0;44.0;;;6.0;11680.0;11009.0;2689.0;10246.0;-2534.0;547.0;61.0;671.0;;0.0;712.0;;;;;-41.0;398.0
100;Centrale overheid;2012;126505;41699.0;44305.0;11854.0;11289.0;4013.0;410.0;3577.0;1500.0;1128.0;;2481.0;1382.0;1145.0;459.0;536.0;;165.0;562;63239;61248.0;41699.0;11289.0;4007.0;3578.0;2653.0;348.0;387.0;289.0;27.0;158.0;4013.0;1500.0;230.0;1128.0;1145.0;0.0;86.0;1991;;690.0;410.0;;17.0;;393.0;536.0;;165.0;165.0;;;25.0;61884.0;58869.0;11854.0;45207.0;-902.0;2481.0;229.0;3015.0;;2.0;2887.0;;;;;126.0;1382.0
101;Centrale overheid;2013 1e kwartaal;32303;9404.0;10554.0;4187.0;2605.0;1712.0;32.0;875.0;305.0;242.0;;508.0;356.0;834.0;100.0;126.0;12.0;185.0;266;15887;15202.0;9404.0;2605.0;987.0;880.0;528.0;57.0;82.0;64.0;7.0;35.0;1712.0;305.0;50.0;242.0;834.0;0.0;15.0;685;;169.0;32.0;;5.0;;27.0;126.0;12.0;185.0;35.0;;;126.0;16060.0;15299.0;4187.0;10613.0;-59.0;508.0;50.0;761.0;;0.0;706.0;;;;;55.0;356.0
102;Centrale overheid;2013 2e kwartaal;35714;10359.0;14884.0;2706.0;2829.0;1054.0;19.0;929.0;253.0;236.0;;724.0;433.0;573.0;128.0;127.0;13.0;187.0;260;16124;15437.0;10359.0;2829.0;1026.0;945.0;588.0;74.0;112.0;78.0;6.0;40.0;1054.0;253.0;64.0;236.0;573.0;0.0;29.0;687;;179.0;19.0;;5.0;;14.0;127.0;13.0;187.0;36.0;;;126.0;19157.0;18378.0;2706.0;13986.0;898.0;724.0;64.0;779.0;;0.0;750.0;;;;;29.0;433.0
103;Centrale overheid;2013 3e kwartaal;30787;10223.0;10541.0;2762.0;2701.0;843.0;30.0;866.0;237.0;269.0;;588.0;495.0;473.0;130.0;127.0;13.0;207.0;282;15588;14881.0;10223.0;2701.0;984.0;905.0;548.0;70.0;112.0;76.0;6.0;41.0;843.0;237.0;65.0;269.0;473.0;0.0;29.0;707;;167.0;30.0;;4.0;;26.0;127.0;13.0;207.0;36.0;;;127.0;14704.0;13956.0;2762.0;10480.0;61.0;588.0;65.0;748.0;;1.0;699.0;;;;;48.0;495.0
104;Centrale overheid;2013 4e kwartaal;31265;12438.0;8230.0;2792.0;2750.0;1388.0;27.0;883.0;364.0;357.0;;371.0;446.0;463.0;119.0;127.0;10.0;225.0;275;18607;17886.0;12438.0;2750.0;963.0;900.0;564.0;105.0;107.0;103.0;8.0;38.0;1388.0;364.0;60.0;357.0;463.0;0.0;28.0;721;;171.0;27.0;;5.0;;22.0;127.0;10.0;225.0;32.0;;;129.0;12212.0;11452.0;2792.0;10467.0;-2237.0;371.0;59.0;760.0;;0.0;712.0;;;;;48.0;446.0
105;Centrale overheid;2013;130069;42424.0;44209.0;12447.0;10885.0;4997.0;108.0;3553.0;1159.0;1104.0;;2191.0;1730.0;2343.0;477.0;507.0;48.0;804.0;1083;66206;63406.0;42424.0;10885.0;3960.0;3630.0;2228.0;306.0;413.0;321.0;27.0;154.0;4997.0;1159.0;239.0;1104.0;2343.0;0.0;101.0;2800;;686.0;108.0;;19.0;;89.0;507.0;48.0;804.0;139.0;;;508.0;62133.0;59085.0;12447.0;45546.0;-1337.0;2191.0;238.0;3048.0;;1.0;2867.0;;;;;180.0;1730.0
106;Centrale overheid;2014 1e kwartaal;34261;9810.0;10264.0;4826.0;2870.0;1503.0;53.0;960.0;317.0;315.0;;941.0;317.0;844.0;116.0;362.0;306.0;214.0;243;17033;15792.0;9810.0;2870.0;1042.0;984.0;621.0;63.0;87.0;67.0;6.0;47.0;1503.0;317.0;58.0;315.0;844.0;0.0;28.0;1241;;185.0;53.0;;5.0;;48.0;362.0;306.0;214.0;8.0;;;113.0;16911.0;16089.0;4826.0;10549.0;-285.0;941.0;58.0;822.0;;0.0;775.0;;;;;47.0;317.0
107;Centrale overheid;2014 2e kwartaal;38896;10886.0;15415.0;4006.0;2970.0;954.0;50.0;1007.0;284.0;363.0;;844.0;357.0;506.0;96.0;362.0;306.0;216.0;274;17344;16094.0;10886.0;2970.0;1004.0;966.0;711.0;76.0;124.0;83.0;6.0;57.0;954.0;284.0;48.0;363.0;506.0;0.0;26.0;1250;;194.0;50.0;;5.0;;45.0;362.0;306.0;216.0;8.0;;;114.0;21195.0;20313.0;4006.0;13880.0;1535.0;844.0;48.0;882.0;;0.0;813.0;;;;;69.0;357.0
108;Centrale overheid;2014 3e kwartaal;32572;9774.0;11367.0;3309.0;2773.0;860.0;52.0;976.0;240.0;365.0;;692.0;368.0;506.0;112.0;362.0;306.0;225.0;285;15912;14656.0;9774.0;2773.0;942.0;911.0;646.0;72.0;116.0;80.0;6.0;56.0;860.0;240.0;56.0;365.0;506.0;0.0;26.0;1256;;188.0;52.0;;4.0;;48.0;362.0;306.0;225.0;9.0;;;114.0;16292.0;15424.0;3309.0;10603.0;764.0;692.0;56.0;868.0;;0.0;788.0;;;;;80.0;368.0
109;Centrale overheid;2014 4e kwartaal;32654;12238.0;8420.0;2370.0;2985.0;1493.0;56.0;959.0;280.0;523.0;;997.0;483.0;510.0;116.0;367.0;306.0;296.0;255;19499;18167.0;12238.0;2985.0;1054.0;972.0;654.0;100.0;96.0;100.0;9.0;53.0;1493.0;280.0;58.0;523.0;510.0;0.0;27.0;1332;;185.0;56.0;;5.0;;51.0;367.0;306.0;296.0;8.0;;;114.0;12672.0;11845.0;2370.0;10624.0;-2204.0;997.0;58.0;827.0;;0.0;774.0;;;;;53.0;483.0
110;Centrale overheid;2014;138383;42708.0;45466.0;14511.0;11598.0;4810.0;211.0;3902.0;1121.0;1566.0;;3474.0;1525.0;2366.0;440.0;1453.0;1224.0;951.0;1057;69788;64709.0;42708.0;11598.0;4042.0;3833.0;2632.0;311.0;423.0;330.0;27.0;213.0;4810.0;1121.0;220.0;1566.0;2366.0;0.0;107.0;5079;;752.0;211.0;;19.0;;192.0;1453.0;1224.0;951.0;33.0;;;455.0;67070.0;63671.0;14511.0;45656.0;-190.0;3474.0;220.0;3399.0;;0.0;3150.0;;;;;249.0;1525.0
111;Centrale overheid;2015 1e kwartaal;37442;10288.0;12275.0;6115.0;2619.0;1583.0;54.0;993.0;354.0;340.0;;887.0;360.0;852.0;126.0;113.0;336.0;39.0;108;16904;16169.0;10288.0;2619.0;978.0;875.0;508.0;73.0;105.0;73.0;7.0;44.0;1583.0;354.0;63.0;340.0;852.0;0.0;26.0;735;;192.0;54.0;;3.0;;51.0;113.0;336.0;39.0;0.0;;;1.0;20178.0;19340.0;6115.0;12300.0;-25.0;887.0;63.0;838.0;;0.0;801.0;;;;;37.0;360.0
112;Centrale overheid;2015 2e kwartaal;41729;10889.0;18893.0;3635.0;2934.0;1058.0;54.0;1040.0;310.0;394.0;;884.0;369.0;502.0;118.0;113.0;339.0;55.0;142;16991;16227.0;10889.0;2934.0;1059.0;987.0;598.0;77.0;121.0;86.0;6.0;55.0;1058.0;310.0;59.0;394.0;502.0;0.0;26.0;764;;201.0;54.0;;3.0;;51.0;113.0;339.0;55.0;0.0;;;2.0;24369.0;23471.0;3635.0;15816.0;3077.0;884.0;59.0;898.0;;0.0;839.0;;;;;59.0;369.0
113;Centrale overheid;2015 3e kwartaal;32663;10641.0;11089.0;3125.0;2760.0;925.0;55.0;949.0;299.0;488.0;;762.0;366.0;482.0;96.0;126.0;338.0;36.0;126;16470;15729.0;10641.0;2760.0;1011.0;919.0;553.0;75.0;119.0;78.0;5.0;59.0;925.0;299.0;48.0;488.0;482.0;0.0;27.0;741;;183.0;55.0;;4.0;;51.0;126.0;338.0;36.0;0.0;;;3.0;15827.0;15024.0;3125.0;11743.0;-654.0;762.0;48.0;803.0;;0.0;766.0;;;;;37.0;366.0
114;Centrale overheid;2015 4e kwartaal;34789;13061.0;9130.0;3233.0;2894.0;1458.0;51.0;991.0;499.0;550.0;;583.0;519.0;539.0;136.0;580.0;332.0;78.0;155;20381;19145.0;13061.0;2894.0;1061.0;976.0;563.0;89.0;106.0;92.0;7.0;49.0;1458.0;499.0;68.0;550.0;539.0;0.0;27.0;1236;;191.0;51.0;;6.0;;45.0;580.0;332.0;78.0;0.0;;;4.0;13889.0;13014.0;3233.0;14094.0;-4964.0;583.0;68.0;875.0;;0.0;800.0;;;;;75.0;519.0
115;Centrale overheid;2015;146623;44879.0;51387.0;16108.0;11207.0;5024.0;214.0;3973.0;1462.0;1772.0;;3116.0;1614.0;2375.0;476.0;932.0;1345.0;208.0;531;70746;67270.0;44879.0;11207.0;4109.0;3757.0;2222.0;314.0;451.0;329.0;25.0;207.0;5024.0;1462.0;238.0;1772.0;2375.0;0.0;106.0;3476;;767.0;214.0;;16.0;;198.0;932.0;1345.0;208.0;0.0;;;10.0;74263.0;70849.0;16108.0;53953.0;-2566.0;3116.0;238.0;3414.0;;0.0;3206.0;;;;;208.0;1614.0
116;Centrale overheid;2016 1e kwartaal;39628;10854.0;12292.0;7432.0;2804.0;1691.0;56.0;1006.0;407.0;513.0;;448.0;381.0;856.0;114.0;228.0;365.0;37.0;144;18146;17262.0;10854.0;2804.0;1040.0;926.0;567.0;84.0;98.0;82.0;7.0;53.0;1691.0;407.0;57.0;513.0;856.0;0.0;27.0;884;;194.0;56.0;;5.0;;51.0;228.0;365.0;37.0;0.0;;;4.0;21101.0;20229.0;7432.0;12386.0;-94.0;448.0;57.0;872.0;;0.0;812.0;;;;;60.0;381.0
117;Centrale overheid;2016 2e kwartaal;42350;11688.0;15329.0;5870.0;2959.0;1095.0;56.0;1024.0;399.0;503.0;;1578.0;401.0;539.0;118.0;229.0;371.0;37.0;154;18231;17336.0;11688.0;2959.0;1045.0;969.0;665.0;76.0;120.0;79.0;5.0;67.0;1095.0;399.0;59.0;503.0;539.0;0.0;27.0;895;;198.0;56.0;;4.0;;52.0;229.0;371.0;37.0;0.0;;;4.0;23718.0;22836.0;5870.0;16012.0;-683.0;1578.0;59.0;882.0;;0.0;826.0;;;;;56.0;401.0
118;Centrale overheid;2016 3e kwartaal;35885;11449.0;11490.0;4573.0;2880.0;891.0;56.0;1006.0;399.0;568.0;;516.0;559.0;544.0;114.0;235.0;371.0;34.0;200;17788;16894.0;11449.0;2880.0;1020.0;933.0;638.0;76.0;125.0;83.0;5.0;78.0;891.0;399.0;57.0;568.0;544.0;0.0;28.0;894;;194.0;56.0;;4.0;;52.0;235.0;371.0;34.0;0.0;;;4.0;17538.0;16636.0;4573.0;11973.0;-483.0;516.0;57.0;902.0;;0.0;812.0;;;;;90.0;559.0
119;Centrale overheid;2016 4e kwartaal;37959;14566.0;11067.0;3160.0;3064.0;1654.0;56.0;1022.0;346.0;708.0;;435.0;504.0;526.0;136.0;229.0;367.0;55.0;64;21922;21016.0;14566.0;3064.0;1121.0;1034.0;621.0;88.0;103.0;89.0;8.0;58.0;1654.0;346.0;68.0;708.0;526.0;0.0;26.0;906;;197.0;56.0;;4.0;;52.0;229.0;367.0;55.0;0.0;;;2.0;15533.0;14730.0;3160.0;14918.0;-3851.0;435.0;68.0;803.0;;0.0;825.0;;;;;-22.0;504.0
120;Centrale overheid;2016;155822;48557.0;50178.0;21035.0;11707.0;5331.0;224.0;4058.0;1551.0;2292.0;;2977.0;1845.0;2465.0;482.0;921.0;1474.0;163.0;562;76087;72508.0;48557.0;11707.0;4226.0;3862.0;2491.0;324.0;446.0;333.0;25.0;256.0;5331.0;1551.0;241.0;2292.0;2465.0;0.0;108.0;3579;;783.0;224.0;;17.0;;207.0;921.0;1474.0;163.0;0.0;;;14.0;77890.0;74431.0;21035.0;55289.0;-5111.0;2977.0;241.0;3459.0;;0.0;3275.0;;;;;184.0;1845.0
121;Centrale overheid;2017 1e kwartaal;45869;10914.0;15637.0;10044.0;2771.0;1761.0;64.0;981.0;589.0;570.0;;441.0;361.0;785.0;124.0;230.0;417.0;33.0;147;18478;17540.0;10914.0;2771.0;1056.0;939.0;516.0;82.0;96.0;76.0;6.0;60.0;1761.0;589.0;62.0;570.0;785.0;0.0;28.0;938;;189.0;64.0;;5.0;;59.0;230.0;417.0;33.0;0.0;;;5.0;27030.0;26184.0;10044.0;13299.0;2338.0;441.0;62.0;846.0;;0.0;792.0;;;;;54.0;361.0
122;Centrale overheid;2017 2e kwartaal;43328;12215.0;16656.0;4309.0;3052.0;1130.0;64.0;1028.0;519.0;669.0;;1674.0;439.0;565.0;142.0;236.0;416.0;37.0;177;19280;18324.0;12215.0;3052.0;1096.0;1000.0;661.0;79.0;128.0;83.0;5.0;76.0;1130.0;519.0;71.0;669.0;565.0;0.0;27.0;956;;198.0;64.0;;5.0;;59.0;236.0;416.0;37.0;0.0;;;5.0;23609.0;22710.0;4309.0;17658.0;-1002.0;1674.0;71.0;899.0;;0.0;830.0;;;;;69.0;439.0
123;Centrale overheid;2017 3e kwartaal;37156;12102.0;12627.0;3946.0;2828.0;952.0;64.0;1040.0;488.0;706.0;;530.0;341.0;550.0;114.0;243.0;416.0;37.0;172;18739;17773.0;12102.0;2828.0;1025.0;923.0;605.0;77.0;115.0;78.0;5.0;62.0;952.0;488.0;57.0;706.0;550.0;0.0;28.0;966;;201.0;64.0;;5.0;;59.0;243.0;416.0;37.0;0.0;;;5.0;18076.0;17160.0;3946.0;13220.0;-593.0;530.0;57.0;916.0;;0.0;839.0;;;;;77.0;341.0
124;Centrale overheid;2017 4e kwartaal;43853;14583.0;16119.0;3114.0;3036.0;1730.0;32.0;1021.0;404.0;781.0;;1015.0;500.0;586.0;92.0;239.0;369.0;41.0;191;22145;21262.0;14583.0;3036.0;1116.0;1012.0;615.0;92.0;109.0;85.0;7.0;68.0;1730.0;404.0;46.0;781.0;586.0;0.0;28.0;883;;197.0;32.0;;3.0;;29.0;239.0;369.0;41.0;0.0;;;5.0;21208.0;20294.0;3114.0;18044.0;-1925.0;1015.0;46.0;914.0;;0.0;824.0;;;;;90.0;500.0
125;Centrale overheid;2017;170206;49814.0;61039.0;21413.0;11687.0;5573.0;224.0;4070.0;2000.0;2726.0;;3660.0;1641.0;2486.0;472.0;948.0;1618.0;148.0;687;78642;74899.0;49814.0;11687.0;4293.0;3874.0;2397.0;330.0;448.0;322.0;23.0;266.0;5573.0;2000.0;236.0;2726.0;2486.0;0.0;111.0;3743;;785.0;224.0;;18.0;;206.0;948.0;1618.0;148.0;0.0;;;20.0;89923.0;86348.0;21413.0;62221.0;-1182.0;3660.0;236.0;3575.0;;0.0;3285.0;;;;;290.0;1641.0
126;Rijk;1995;68329;19832.0;23079.0;9459.0;6477.0;858.0;85.0;2079.0;1813.0;1254.0;;955.0;773.0;442.0;73.0;;;;1150;31749;31158.0;19832.0;6477.0;2708.0;1608.0;1327.0;408.0;278.0;109.0;39.0;181.0;858.0;1813.0;46.0;1254.0;442.0;182.0;73.0;591;;506.0;85.0;;44.0;;41.0;;;0.0;;;;0.0;35807.0;33520.0;9459.0;20140.0;2939.0;955.0;27.0;2287.0;;671.0;1573.0;;;;;43.0;773.0
127;Rijk;1996;73548;21315.0;22512.0;12500.0;6363.0;1318.0;58.0;2261.0;1892.0;1649.0;;1059.0;885.0;463.0;92.0;;;;1181;34120;33557.0;21315.0;6363.0;2744.0;1642.0;1418.0;376.0;249.0;-101.0;35.0;185.0;1318.0;1892.0;53.0;1649.0;463.0;252.0;67.0;563;;494.0;58.0;;39.0;;19.0;;;0.0;;;;11.0;38543.0;36110.0;12500.0;20007.0;2505.0;1059.0;39.0;2433.0;;648.0;1767.0;;;;;18.0;885.0
128;Rijk;1997;77294;22890.0;20897.0;14673.0;6923.0;1694.0;62.0;1752.0;2061.0;1978.0;;1481.0;946.0;510.0;99.0;;;;1328;37047;36647.0;22890.0;6923.0;2902.0;1848.0;1346.0;400.0;275.0;114.0;38.0;191.0;1694.0;2061.0;56.0;1978.0;510.0;274.0;70.0;400;;338.0;62.0;;40.0;;22.0;;;0.0;;;;0.0;39301.0;37094.0;14673.0;18691.0;2206.0;1481.0;43.0;2207.0;;764.0;1414.0;;;;;29.0;946.0
129;Rijk;1998;81550;24486.0;21121.0;15300.0;7296.0;1714.0;50.0;1873.0;2425.0;2245.0;;1936.0;1120.0;545.0;110.0;;;12.0;1317;39750;39326.0;24486.0;7296.0;3038.0;2018.0;1348.0;426.0;299.0;129.0;38.0;191.0;1714.0;2425.0;59.0;2245.0;545.0;291.0;74.0;424;;362.0;50.0;;31.0;;19.0;;;12.0;;;;0.0;40680.0;38408.0;15300.0;19845.0;1276.0;1936.0;51.0;2272.0;;729.0;1511.0;;;;;32.0;1120.0
