ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Naam_49;Inwonertal_50;Omgevingsadressendichtheid_51
285;269;269;Oldebroek                              ;Oldebroek                  ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;32;IJsselmeerkust                          ;16;GGD Regio Noord-Veluwe            ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;8;Noordwest Veluwe       ;8;Veluwe en Veluwerand                    ;17;Noordwest-Veluwe               ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22880;540
286;173;173;Oldenzaal                              ;Oldenzaal                  ;8;Almelo          ;35;Twente                    ;12;Twente                             ;120;Twente                             ;1200;Twente                                     ;24;Overige gemeenten in Twente             ;11;GGD Regio Twente                  ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL21;Overijssel   ; NL213;Twente                             ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;0;                ;4;Enschede        ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;31297;1280
287;Olst-Wijhe;1773;Olst-Wijhe                             ;Olst+Wijhe                 ;7;Zwolle/Lelystad ;41;IJssel-Vecht              ;11;Zuidwest-Overijssel                ;110;Zuidwest-Overijssel                ;1100;Zuidwest-Overijssel                        ;22;Zuidwest-Overijssel                     ;14;GGD Gelre-IJssel                  ;2304;Salland                                 ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL21;Overijssel   ; NL212;Zuidwest-Overijssel                ;4;IJsselland               ;23;Overijssel   ;2;Arnhem          ;9;Stedendriehoek         ;11;Twente, Salland en Vechtstreek          ;11;Stedendriehoek                 ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;17247;378
288;175;175;Ommen                                  ;Ommen                      ;7;Zwolle/Lelystad ;41;IJssel-Vecht              ;10;Noord-Overijssel                   ;100;Noord-Overijssel                   ;1000;Noord-Overijssel                           ;21;Noordoost-Overijssel                    ;10;GGD Regio IJssel-Vecht            ;2302;Noordoost-Overijssel                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL21;Overijssel   ; NL211;Noord-Overijssel                   ;4;IJsselland               ;23;Overijssel   ;2;Arnhem          ;6;Ijssel Vecht           ;11;Twente, Salland en Vechtstreek          ;10;IJssel-Vecht                   ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;17303;419
289;881;881;Onderbanken                            ;Onderbanken                ;3;Maastricht      ;67;Zuid-Limburg              ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;125;Oostelijke Mijnstreek                   ;61;GGD Zuid-Limburg                  ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;33;Parkstad Limburg       ;15;Zuid-Limburg                            ;41;Oostelijk Zuid-Limburg         ;0;                ;21;Heerlen         ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8366;441
290;826;826;Oosterhout                             ;Oosterhout                 ;2;Breda           ;1;Midden- en West-Brabant   ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                         ;104;Gebied om Breda                         ;52;GGD West-Brabant                  ;3002;Westelijke Langstraat                   ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;0;                ;16;Breda           ;5;50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;52853;1371
291;580;580;Oostflakkee                            ;Oostflakkee                ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond                      ;92;Goeree en Overflakkee                   ;49;GGD Zuid-Hollandse Eilanden       ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10233;396
292;85;85;Ooststellingwerf                       ;Ooststellingwerf           ;17;Leeuwarden      ;23;Fryslân                   ;6;Zuidoost-Friesland                 ;60;Zuidoost-Friesland                 ;600;Zuidoost-Friesland                         ;9;Fries Zandgebied                        ;72;GGD Fryslân                       ;2103;De Wouden                               ;3;Noordelijk Weidegebied       ;1;Noord-Nederland; NL1;Noord-Nederland; NL12;Friesland    ; NL123;Zuidoost-Friesland                 ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;12;Groningse, Friese en Drentse zandgronden;6;Friesland-oost                 ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;26125;402
293;431;431;Oostzaan                               ;Oostzaan                   ;15;Haarlem         ;13;Zaanstreek-Waterland      ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2321;Overig Agglomeratie Amsterdam              ;57;Waterland                               ;73;GGD Zaanstreek/Waterland          ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;6;Hollands-Utrechtse meren                ;21;Agglomeratie Amsterdam         ;10;Amsterdam       ;10;Amsterdam       ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;9200;943
294;432;432;Opmeer                                 ;Opmeer                     ;14;Alkmaar         ;6;Noord-Holland-Noord       ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en oostelijk West-Friesland     ;28;GGD Westfriesland                 ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;17;Overig Nederland                        ;22;Westfriesland                  ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11268;452
295;86;86;Opsterland                             ;Opsterland                 ;17;Leeuwarden      ;23;Fryslân                   ;6;Zuidoost-Friesland                 ;60;Zuidoost-Friesland                 ;600;Zuidoost-Friesland                         ;9;Fries Zandgebied                        ;72;GGD Fryslân                       ;2103;De Wouden                               ;3;Noordelijk Weidegebied       ;1;Noord-Nederland; NL1;Noord-Nederland; NL12;Friesland    ; NL123;Zuidoost-Friesland                 ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;12;Groningse, Friese en Drentse zandgronden;6;Friesland-oost                 ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;29565;322
296;828;828;Oss                                    ;Oss                        ;1;'s-Hertogenbosch;72;Brabant-Noord             ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-brabant             ;111;Maaskant                                ;54;GGD Hart voor Brabant             ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;0;                ;0;                ;5;50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;76416;1360
297;584;584;Oud-Beijerland                         ;Oud+Beijerland             ;11;Dordrecht       ;10;Zuid-Holland-Zuid         ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond                      ;90;Hoeksche Waard                          ;49;GGD Zuid-Hollandse Eilanden       ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;23899;1248
298;Oude IJsselstreek;1509;Oude IJsselstreek                      ;Oude IJsselstreek          ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                                 ;29;Oude-IJsselgebied (oostelijk deel)      ;14;GGD Gelre-IJssel                  ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL222;Achterhoek                         ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;40214;580
299;437;437;Ouder-Amstel                           ;Ouder+Amstel               ;13;Amsterdam       ;51;Amsterdam en omstreken    ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2321;Overig Agglomeratie Amsterdam              ;64;Zuidelijk Randgebied Amsterdam          ;35;GGD Amstelland,de Meerlanden      ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;13;Amsterdam-Amstelland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;0;                ;10;Amsterdam       ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;13142;1199
300;644;644;Ouderkerk                              ;Ouderkerk                  ;9;'s-Gravenhage   ;16;Hollands-Midden           ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond                      ;75;Krimpenerwaard                          ;45;GGD Midden-Holland                ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;0;                ;0;                ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8105;553
301;589;589;Oudewater                              ;Oudewater                  ;16;Utrecht         ;50;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1701;Utrecht-West                               ;49;Utrechts Weidegebied                    ;25;GGD Midden-Nederland-1            ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL31;Utrecht      ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;19;Utrecht                        ;0;                ;0;                ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;9941;763
302;Overbetuwe;1734;Overbetuwe                             ;Overbetuwe                 ;5;Arnhem          ;45;Gelderland-Midden         ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                            ;37;Oostelijke Betuwe                       ;19;Hulpverlening Gelderland-Midden   ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;11;Ijssel en Rijn         ;9;Gelders Rivierengebied                  ;14;Arnhem/Nijmegen                ;0;                ;6;Arnhem          ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;42737;687
303;590;590;Papendrecht                            ;Papendrecht                ;11;Dordrecht       ;10;Zuid-Holland-Zuid         ;30;Zuidoost-Zuid-Holland              ;300;Zuidoost Zuid-Holland              ;3001;Drechtsteden                               ;76;Industriegebied Alblasserwaard          ;48;GGD Regio Zuid-Holland-Zuid       ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL33;Zuid-Holland ; NL336;Zuidoost-Zuid-Holland              ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;15;Dordrecht       ;15;Dordrecht       ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;31553;1777
304;765;765;Pekela                                 ;Pekela                     ;18;Groningen       ;34;Groningen                 ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;4;Groninger Veenkoloniën                  ;1;Hulpverleningsdienst GGD Groningen;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland; NL1;Noord-Nederland; NL11;Groningen    ; NL111;Oost-Groningen                     ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;13395;500
