ID;Classificaties;Perioden;TotaalAanbod_1;ProductieBasisprijzen_2;Invoer_3;TotaalMarges_4;HandelsEnVervoersmarges_5;BelProductgebonden_6;SubsProductgebonden_7;TotaalGebruik_8;Uitvoer_9;IntermediairVerbruik_10;HuishoudensConsumptieveBestedingen_11;OverheidConsumptieveBestedingen_12;IZWConsumptieveBestedingen_13;InvesteringenInVasteActiva_14;VeranderingenInVoorraden_15
485;Papier en papierwaren;1989;7916.0;4700.0;3216.0;1035.0;1020.0;15.0;0.0;8951.0;2696.0;5458.0;736.0;0.0;0.0;0.0;61.0
486;Papier en papierwaren;1990;8209.0;4866.0;3343.0;1132.0;1115.0;17.0;0.0;9341.0;2806.0;5699.0;809.0;0.0;0.0;0.0;27.0
487;Papier en papierwaren;1991;8161.0;4755.0;3406.0;1172.0;1155.0;17.0;0.0;9333.0;2704.0;5787.0;850.0;0.0;0.0;0.0;-8.0
488;Papier en papierwaren;1992;8014.0;4671.0;3343.0;1212.0;1196.0;16.0;0.0;9226.0;2721.0;5668.0;882.0;0.0;0.0;0.0;-45.0
489;Papier en papierwaren;1993;7742.0;4326.0;3416.0;1212.0;1198.0;14.0;0.0;8954.0;2755.0;5383.0;866.0;0.0;0.0;0.0;-50.0
490;Papier en papierwaren;1994;8622.0;4643.0;3979.0;1275.0;1259.0;16.0;0.0;9897.0;3149.0;5766.0;910.0;0.0;0.0;0.0;72.0
491;Papier en papierwaren;1995;10040.0;5367.0;4673.0;1336.0;1320.0;16.0;0.0;11376.0;3690.0;6659.0;973.0;0.0;0.0;0.0;54.0
492;Papier en papierwaren;1996;9479.0;5063.0;4416.0;1499.0;1486.0;13.0;0.0;10978.0;3493.0;6544.0;1001.0;0.0;0.0;0.0;-60.0
493;Papier en papierwaren;1997;9876.0;5287.0;4589.0;1651.0;1639.0;12.0;0.0;11527.0;3754.0;6676.0;1074.0;0.0;0.0;0.0;23.0
494;Papier en papierwaren;1998;10189.0;5354.0;4835.0;1830.0;1828.0;2.0;0.0;12019.0;3899.0;6917.0;1164.0;0.0;0.0;0.0;39.0
495;Papier en papierwaren;1999;10386.0;5410.0;4976.0;2021.0;2019.0;2.0;0.0;12407.0;3989.0;7044.0;1263.0;0.0;0.0;0.0;111.0
496;Papier en papierwaren;2000;11581.0;6188.0;5393.0;2230.0;2228.0;2.0;0.0;13811.0;4708.0;7768.0;1372.0;0.0;0.0;0.0;-37.0
497;Papier en papierwaren;2001;11603.0;6127.0;5476.0;2391.0;2389.0;2.0;0.0;13994.0;4594.0;7952.0;1488.0;0.0;0.0;0.0;-40.0
498;Papier en papierwaren;2002;11444.0;6112.0;5332.0;2444.0;2443.0;1.0;0.0;13888.0;4562.0;7736.0;1587.0;0.0;0.0;0.0;3.0
499;Papier en papierwaren;2003;11479.0;5985.0;5494.0;2431.0;2430.0;1.0;0.0;13910.0;4756.0;7637.0;1519.0;0.0;0.0;0.0;-2.0
500;Papier en papierwaren;2004;11250.0;6035.0;5215.0;2489.0;2488.0;1.0;0.0;13739.0;4594.0;7672.0;1488.0;0.0;0.0;0.0;-15.0
501;Papier en papierwaren;2005;11251.0;5978.0;5273.0;2482.0;2482.0;0.0;0.0;13733.0;4607.0;7691.0;1465.0;0.0;0.0;0.0;-30.0
502;Papier en papierwaren;2006;11807.0;6306.0;5501.0;2504.0;2504.0;0.0;0.0;14311.0;4846.0;7938.0;1529.0;0.0;0.0;0.0;-2.0
503;Papier en papierwaren;2007;12429.0;6599.0;5830.0;2581.0;2580.0;1.0;0.0;15010.0;5119.0;8325.0;1546.0;0.0;0.0;0.0;20.0
504;Papier en papierwaren;2008;12326.0;6393.0;5933.0;2553.0;2552.0;1.0;0.0;14879.0;5010.0;8348.0;1513.0;0.0;0.0;0.0;8.0
505;Papier en papierwaren;2009;10708.0;5464.0;5244.0;2408.0;2408.0;0.0;0.0;13116.0;4163.0;7562.0;1436.0;0.0;0.0;0.0;-45.0
506;Drukwerk en opgenomen media;1987;7109.0;6533.0;576.0;711.0;707.0;4.0;0.0;7820.0;748.0;4801.0;2317.0;0.0;0.0;0.0;-46.0
507;Drukwerk en opgenomen media;1988;7759.0;7026.0;733.0;781.0;776.0;5.0;0.0;8540.0;922.0;5161.0;2458.0;0.0;0.0;0.0;-1.0
508;Drukwerk en opgenomen media;1989;8405.0;7556.0;849.0;850.0;844.0;6.0;0.0;9255.0;1047.0;5510.0;2646.0;0.0;0.0;0.0;52.0
509;Drukwerk en opgenomen media;1990;9019.0;8043.0;976.0;962.0;956.0;6.0;0.0;9981.0;1124.0;5844.0;2995.0;0.0;0.0;0.0;18.0
510;Drukwerk en opgenomen media;1991;9467.0;8421.0;1046.0;1013.0;1005.0;8.0;0.0;10480.0;1263.0;6100.0;3098.0;0.0;0.0;0.0;19.0
511;Drukwerk en opgenomen media;1992;9507.0;8430.0;1077.0;973.0;966.0;7.0;0.0;10480.0;1258.0;6155.0;3105.0;0.0;0.0;0.0;-38.0
512;Drukwerk en opgenomen media;1993;9489.0;8456.0;1033.0;1017.0;1011.0;6.0;0.0;10506.0;1208.0;6154.0;3119.0;0.0;0.0;0.0;25.0
513;Drukwerk en opgenomen media;1994;9807.0;8682.0;1125.0;1034.0;1029.0;5.0;0.0;10841.0;1325.0;6327.0;3181.0;0.0;0.0;0.0;8.0
514;Drukwerk en opgenomen media;1995;10534.0;9308.0;1226.0;1062.0;1055.0;7.0;0.0;11596.0;1506.0;6763.0;3388.0;0.0;0.0;0.0;-61.0
515;Drukwerk en opgenomen media;1996;10896.0;9734.0;1162.0;1119.0;1114.0;5.0;0.0;12015.0;1409.0;7090.0;3530.0;0.0;0.0;0.0;-14.0
516;Drukwerk en opgenomen media;1997;11120.0;10037.0;1083.0;1215.0;1210.0;5.0;0.0;12335.0;1398.0;7238.0;3703.0;0.0;0.0;0.0;-4.0
517;Drukwerk en opgenomen media;1998;11844.0;10689.0;1155.0;1338.0;1337.0;1.0;0.0;13182.0;1508.0;7684.0;3956.0;0.0;0.0;0.0;34.0
518;Drukwerk en opgenomen media;1999;12638.0;11383.0;1255.0;1468.0;1467.0;1.0;0.0;14106.0;1607.0;8237.0;4183.0;0.0;0.0;0.0;79.0
519;Drukwerk en opgenomen media;2000;13269.0;11843.0;1426.0;1601.0;1601.0;0.0;0.0;14870.0;1748.0;8694.0;4428.0;0.0;0.0;0.0;0.0
520;Drukwerk en opgenomen media;2001;13427.0;12102.0;1325.0;1681.0;1681.0;0.0;0.0;15108.0;1667.0;8823.0;4607.0;0.0;0.0;0.0;11.0
521;Drukwerk en opgenomen media;2002;13222.0;11864.0;1358.0;1730.0;1730.0;0.0;0.0;14952.0;1585.0;8734.0;4633.0;0.0;0.0;0.0;0.0
522;Drukwerk en opgenomen media;2003;12883.0;11516.0;1367.0;1718.0;1718.0;0.0;0.0;14601.0;1572.0;8504.0;4522.0;0.0;0.0;0.0;3.0
523;Drukwerk en opgenomen media;2004;12929.0;11622.0;1307.0;1707.0;1707.0;0.0;0.0;14636.0;1520.0;8624.0;4515.0;0.0;0.0;0.0;-23.0
524;Drukwerk en opgenomen media;2005;13216.0;11952.0;1264.0;1759.0;1759.0;0.0;0.0;14975.0;1614.0;8771.0;4592.0;0.0;0.0;0.0;-2.0
525;Drukwerk en opgenomen media;2006;13508.0;12171.0;1337.0;1794.0;1794.0;0.0;0.0;15302.0;1661.0;8907.0;4724.0;0.0;0.0;0.0;10.0
526;Drukwerk en opgenomen media;2007;14084.0;12777.0;1307.0;1875.0;1875.0;0.0;0.0;15959.0;1611.0;9394.0;4897.0;0.0;0.0;0.0;57.0
527;Drukwerk en opgenomen media;2008;14142.0;12853.0;1289.0;1873.0;1873.0;0.0;0.0;16015.0;1657.0;9513.0;4754.0;0.0;0.0;0.0;91.0
528;Drukwerk en opgenomen media;2009;13263.0;12167.0;1096.0;1694.0;1694.0;0.0;0.0;14957.0;1381.0;9100.0;4193.0;288.0;0.0;0.0;-5.0
529;Aardolieprodukten e.d.;1987;9953.0;7269.0;2684.0;3026.0;848.0;2178.0;0.0;12979.0;5665.0;4725.0;2610.0;0.0;0.0;0.0;-21.0
530;Aardolieprodukten e.d.;1988;8971.0;6740.0;2231.0;3117.0;914.0;2203.0;0.0;12088.0;5055.0;4469.0;2550.0;0.0;0.0;0.0;14.0
531;Aardolieprodukten e.d.;1989;11367.0;8564.0;2803.0;3115.0;967.0;2148.0;0.0;14482.0;6488.0;5140.0;2722.0;0.0;0.0;0.0;132.0
532;Aardolieprodukten e.d.;1990;11705.0;8904.0;2801.0;3676.0;1072.0;2604.0;0.0;15381.0;6514.0;5746.0;3027.0;0.0;0.0;0.0;94.0
533;Aardolieprodukten e.d.;1991;11536.0;8875.0;2661.0;3811.0;1098.0;2713.0;0.0;15347.0;6343.0;5852.0;3142.0;0.0;0.0;0.0;10.0
534;Aardolieprodukten e.d.;1992;10755.0;8401.0;2354.0;4278.0;1143.0;3135.0;0.0;15033.0;6181.0;5564.0;3301.0;0.0;0.0;0.0;-13.0
535;Aardolieprodukten e.d.;1993;10193.0;8134.0;2059.0;5244.0;1297.0;3947.0;0.0;15437.0;5929.0;5559.0;3727.0;0.0;0.0;0.0;222.0
536;Aardolieprodukten e.d.;1994;10131.0;7985.0;2146.0;5616.0;1335.0;4281.0;0.0;15747.0;5995.0;5578.0;4007.0;0.0;0.0;0.0;167.0
537;Aardolieprodukten e.d.;1995;10746.0;8249.0;2497.0;5872.0;1401.0;4471.0;0.0;16618.0;6581.0;5861.0;4212.0;0.0;0.0;0.0;-36.0
538;Aardolieprodukten e.d.;1996;13165.0;10182.0;2983.0;6196.0;1599.0;4597.0;0.0;19361.0;7901.0;6799.0;4610.0;0.0;0.0;0.0;51.0
539;Aardolieprodukten e.d.;1997;14098.0;10607.0;3491.0;6681.0;1713.0;4968.0;0.0;20779.0;8659.0;7102.0;5023.0;0.0;0.0;0.0;-5.0
540;Aardolieprodukten e.d.;1998;11067.0;8315.0;2752.0;7058.0;1782.0;5276.0;0.0;18125.0;7021.0;6236.0;4969.0;0.0;0.0;0.0;-101.0
541;Aardolieprodukten e.d.;1999;13360.0;10107.0;3253.0;7381.0;1947.0;5434.0;0.0;20741.0;8280.0;7000.0;5384.0;0.0;0.0;0.0;77.0
542;Aardolieprodukten e.d.;2000;24134.0;18298.0;5836.0;7675.0;2104.0;5571.0;0.0;31809.0;14882.0;10603.0;6247.0;0.0;0.0;0.0;77.0
543;Aardolieprodukten e.d.;2001;22830.0;16774.0;6056.0;7705.0;2171.0;5534.0;0.0;30535.0;14024.0;10304.0;6268.0;0.0;0.0;0.0;-61.0
544;Aardolieprodukten e.d.;2002;20691.0;14607.0;6084.0;8280.0;2239.0;6041.0;0.0;28971.0;12889.0;10093.0;6371.0;0.0;0.0;0.0;-382.0
545;Aardolieprodukten e.d.;2003;21959.0;15834.0;6125.0;8504.0;2231.0;6273.0;0.0;30463.0;13403.0;10676.0;6619.0;0.0;0.0;0.0;-235.0
546;Aardolieprodukten e.d.;2004;26903.0;19511.0;7392.0;8954.0;2351.0;6603.0;0.0;35857.0;16200.0;12659.0;7211.0;0.0;0.0;0.0;-213.0
547;Aardolieprodukten e.d.;2005;36810.0;26905.0;9905.0;9153.0;2472.0;6681.0;0.0;45963.0;22475.0;15683.0;7876.0;0.0;0.0;0.0;-71.0
548;Aardolieprodukten e.d.;2006;44569.0;30591.0;13978.0;9737.0;2614.0;7123.0;0.0;54306.0;27424.0;18510.0;8423.0;0.0;0.0;0.0;-51.0
549;Aardolieprodukten e.d.;2007;47509.0;32816.0;14693.0;10065.0;2833.0;7232.0;0.0;57574.0;27710.0;21118.0;8708.0;0.0;0.0;0.0;38.0
550;Aardolieprodukten e.d.;2008;61327.0;42757.0;18570.0;10883.0;3299.0;7584.0;0.0;72210.0;37330.0;25778.0;9357.0;0.0;0.0;0.0;-255.0
551;Aardolieprodukten e.d.;2009;42807.0;29164.0;13643.0;10371.0;2688.0;7683.0;0.0;53178.0;25260.0;19345.0;8340.0;0.0;0.0;0.0;233.0
552;Chemische produkten;1987;26464.0;16541.0;9923.0;4496.0;4397.0;105.0;-6.0;30960.0;16078.0;11416.0;2602.0;908.0;0.0;0.0;-44.0
553;Chemische produkten;1988;28941.0;17991.0;10950.0;4757.0;4642.0;120.0;-5.0;33698.0;17927.0;12245.0;2638.0;951.0;0.0;0.0;-63.0
554;Chemische produkten;1989;31415.0;19272.0;12143.0;5041.0;4921.0;127.0;-7.0;36456.0;19430.0;13094.0;2735.0;992.0;0.0;0.0;205.0
555;Chemische produkten;1990;31518.0;19310.0;12208.0;5476.0;5349.0;131.0;-4.0;36994.0;19741.0;13132.0;3005.0;1175.0;0.0;0.0;-59.0
556;Chemische produkten;1991;31796.0;18945.0;12851.0;5834.0;5699.0;139.0;-4.0;37630.0;19877.0;13313.0;3313.0;1272.0;0.0;0.0;-145.0
557;Chemische produkten;1992;31098.0;18200.0;12898.0;6150.0;6014.0;140.0;-4.0;37248.0;19461.0;12953.0;2847.0;1921.0;0.0;0.0;66.0
558;Chemische produkten;1993;31131.0;18200.0;12931.0;6354.0;6222.0;141.0;-9.0;37485.0;19693.0;12691.0;2924.0;2100.0;0.0;0.0;77.0
559;Chemische produkten;1994;34514.0;19849.0;14665.0;6660.0;6518.0;148.0;-6.0;41174.0;22239.0;13647.0;3098.0;2129.0;0.0;0.0;61.0
560;Chemische produkten;1995;39353.0;22602.0;16751.0;7113.0;6939.0;179.0;-5.0;46466.0;25716.0;15092.0;3311.0;2222.0;0.0;0.0;125.0
561;Chemische produkten;1996;39547.0;22817.0;16730.0;7127.0;6962.0;167.0;-2.0;46674.0;25838.0;15163.0;3830.0;1715.0;0.0;0.0;128.0
562;Chemische produkten;1997;43616.0;24942.0;18674.0;7907.0;7749.0;161.0;-3.0;51523.0;28751.0;16797.0;4052.0;1807.0;0.0;0.0;116.0
563;Chemische produkten;1998;44106.0;24482.0;19624.0;8343.0;8183.0;164.0;-4.0;52449.0;28977.0;17050.0;4434.0;1983.0;0.0;0.0;5.0
564;Chemische produkten;1999;45178.0;25414.0;19764.0;8946.0;8795.0;154.0;-3.0;54124.0;29623.0;17613.0;4761.0;2161.0;0.0;0.0;-34.0
565;Chemische produkten;2000;55361.0;31035.0;24326.0;9941.0;9793.0;152.0;-4.0;65302.0;36719.0;21272.0;4976.0;2304.0;0.0;0.0;31.0
566;Chemische produkten;2001;56412.0;31753.0;24659.0;10725.0;10565.0;162.0;-2.0;67137.0;37591.0;21500.0;5296.0;2551.0;0.0;0.0;199.0
567;Chemische produkten;2002;57366.0;31960.0;25406.0;11514.0;11382.0;134.0;-2.0;68880.0;38904.0;21099.0;5636.0;2741.0;0.0;0.0;500.0
568;Chemische produkten;2003;58156.0;32719.0;25437.0;11387.0;11261.0;128.0;-2.0;69543.0;39775.0;21564.0;5676.0;2946.0;0.0;0.0;-418.0
569;Chemische produkten;2004;64876.0;36011.0;28865.0;11554.0;11421.0;137.0;-4.0;76430.0;43374.0;24450.0;5708.0;2893.0;0.0;0.0;5.0
570;Chemische produkten;2005;72692.0;39567.0;33125.0;11977.0;11836.0;145.0;-4.0;84669.0;48570.0;27183.0;5817.0;3006.0;0.0;0.0;93.0
571;Chemische produkten;2006;79676.0;43310.0;36366.0;12538.0;12372.0;168.0;-2.0;92214.0;53245.0;29505.0;5074.0;4330.0;0.0;0.0;60.0
572;Chemische produkten;2007;87619.0;45907.0;41712.0;13687.0;13496.0;193.0;-2.0;101306.0;59992.0;30814.0;5292.0;4769.0;0.0;0.0;439.0
573;Chemische produkten;2008;92096.0;47461.0;44635.0;13785.0;13588.0;200.0;-3.0;105881.0;62909.0;32570.0;5492.0;4600.0;0.0;0.0;310.0
574;Chemische produkten;2009;79113.0;37666.0;41447.0;13147.0;12975.0;176.0;-4.0;92260.0;56272.0;26345.0;5374.0;4661.0;0.0;0.0;-392.0
575;Rubber- en kunststofprodukten;1987;5656.0;3187.0;2469.0;1019.0;996.0;23.0;0.0;6675.0;2511.0;3307.0;682.0;0.0;0.0;141.0;34.0
576;Rubber- en kunststofprodukten;1988;6354.0;3607.0;2747.0;1119.0;1090.0;29.0;0.0;7473.0;2887.0;3751.0;701.0;0.0;0.0;145.0;-11.0
577;Rubber- en kunststofprodukten;1989;7168.0;4034.0;3134.0;1198.0;1166.0;32.0;0.0;8366.0;3188.0;4186.0;749.0;0.0;0.0;162.0;81.0
578;Rubber- en kunststofprodukten;1990;7626.0;4250.0;3376.0;1335.0;1302.0;33.0;0.0;8961.0;3380.0;4488.0;785.0;0.0;0.0;165.0;143.0
579;Rubber- en kunststofprodukten;1991;7959.0;4383.0;3576.0;1402.0;1363.0;39.0;0.0;9361.0;3531.0;4719.0;821.0;0.0;0.0;170.0;120.0
580;Rubber- en kunststofprodukten;1992;8112.0;4365.0;3747.0;1468.0;1429.0;39.0;0.0;9580.0;3617.0;4856.0;835.0;0.0;0.0;165.0;107.0
581;Rubber- en kunststofprodukten;1993;7844.0;4109.0;3735.0;1465.0;1428.0;37.0;0.0;9309.0;3636.0;4666.0;852.0;0.0;0.0;157.0;-2.0
582;Rubber- en kunststofprodukten;1994;8484.0;4317.0;4167.0;1519.0;1482.0;37.0;0.0;10003.0;4032.0;4947.0;864.0;0.0;0.0;165.0;-5.0
583;Rubber- en kunststofprodukten;1995;9359.0;4647.0;4712.0;1655.0;1607.0;48.0;0.0;11014.0;4559.0;5300.0;939.0;0.0;0.0;168.0;48.0
584;Rubber- en kunststofprodukten;1996;9337.0;4576.0;4761.0;1775.0;1745.0;30.0;0.0;11112.0;4585.0;5351.0;964.0;0.0;0.0;183.0;29.0
585;Rubber- en kunststofprodukten;1997;9898.0;4841.0;5057.0;1887.0;1841.0;46.0;0.0;11785.0;4860.0;5614.0;1036.0;0.0;0.0;207.0;68.0
586;Rubber- en kunststofprodukten;1998;10459.0;5179.0;5280.0;2054.0;2024.0;30.0;0.0;12513.0;4953.0;6098.0;1122.0;0.0;0.0;237.0;103.0
587;Rubber- en kunststofprodukten;1999;10659.0;5258.0;5401.0;2245.0;2201.0;44.0;0.0;12904.0;5088.0;6247.0;1215.0;0.0;0.0;256.0;98.0
588;Rubber- en kunststofprodukten;2000;11402.0;5592.0;5810.0;2400.0;2360.0;40.0;0.0;13802.0;5570.0;6677.0;1285.0;0.0;0.0;269.0;1.0
589;Rubber- en kunststofprodukten;2001;11653.0;5649.0;6004.0;2537.0;2499.0;38.0;0.0;14190.0;5692.0;6829.0;1359.0;0.0;0.0;295.0;15.0
590;Rubber- en kunststofprodukten;2002;11857.0;5810.0;6047.0;2639.0;2603.0;36.0;0.0;14496.0;5884.0;6886.0;1431.0;0.0;0.0;271.0;24.0
591;Rubber- en kunststofprodukten;2003;11690.0;5746.0;5944.0;2623.0;2586.0;37.0;0.0;14313.0;5907.0;6672.0;1448.0;0.0;0.0;279.0;7.0
592;Rubber- en kunststofprodukten;2004;11916.0;5871.0;6045.0;2659.0;2625.0;34.0;0.0;14575.0;6081.0;6752.0;1439.0;0.0;0.0;286.0;17.0
593;Rubber- en kunststofprodukten;2005;12544.0;6269.0;6275.0;2712.0;2675.0;37.0;0.0;15256.0;6424.0;7099.0;1444.0;0.0;0.0;280.0;9.0
594;Rubber- en kunststofprodukten;2006;13479.0;6709.0;6770.0;2876.0;2833.0;43.0;0.0;16355.0;6914.0;7556.0;1507.0;0.0;0.0;318.0;60.0
595;Rubber- en kunststofprodukten;2007;14403.0;7092.0;7311.0;3033.0;2990.0;43.0;0.0;17436.0;7493.0;7946.0;1545.0;0.0;0.0;370.0;82.0
596;Rubber- en kunststofprodukten;2008;14510.0;7063.0;7447.0;3060.0;3015.0;45.0;0.0;17570.0;7454.0;8188.0;1538.0;0.0;0.0;404.0;-14.0
597;Rubber- en kunststofprodukten;2009;12775.0;6172.0;6603.0;2762.0;2728.0;34.0;0.0;15537.0;6552.0;7266.0;1474.0;0.0;0.0;367.0;-122.0
598;Glas en bouwmaterialen;1987;4680.0;3189.0;1491.0;1347.0;1340.0;7.0;0.0;6027.0;1148.0;4426.0;366.0;0.0;0.0;75.0;12.0
599;Glas en bouwmaterialen;1988;5194.0;3516.0;1678.0;1496.0;1490.0;6.0;0.0;6690.0;1248.0;4952.0;388.0;0.0;0.0;79.0;23.0
600;Glas en bouwmaterialen;1989;5603.0;3775.0;1828.0;1567.0;1558.0;9.0;0.0;7170.0;1335.0;5191.0;436.0;0.0;0.0;94.0;114.0
601;Glas en bouwmaterialen;1990;5884.0;3992.0;1892.0;1720.0;1711.0;9.0;0.0;7604.0;1512.0;5250.0;522.0;0.0;0.0;99.0;221.0
602;Glas en bouwmaterialen;1991;5949.0;4051.0;1898.0;1736.0;1727.0;9.0;0.0;7685.0;1541.0;5318.0;606.0;0.0;0.0;100.0;120.0
603;Glas en bouwmaterialen;1992;5924.0;4017.0;1907.0;1785.0;1777.0;8.0;0.0;7709.0;1488.0;5381.0;658.0;0.0;0.0;94.0;88.0
604;Glas en bouwmaterialen;1993;5781.0;3955.0;1826.0;1856.0;1847.0;9.0;0.0;7637.0;1406.0;5444.0;639.0;0.0;0.0;105.0;43.0
605;Glas en bouwmaterialen;1994;6258.0;4278.0;1980.0;1910.0;1901.0;9.0;0.0;8168.0;1498.0;5860.0;674.0;0.0;0.0;101.0;35.0
606;Glas en bouwmaterialen;1995;6520.0;4383.0;2137.0;1940.0;1930.0;10.0;0.0;8460.0;1619.0;5987.0;717.0;0.0;0.0;103.0;34.0
607;Glas en bouwmaterialen;1996;6667.0;4559.0;2108.0;2030.0;2024.0;6.0;0.0;8697.0;1612.0;6174.0;767.0;0.0;0.0;110.0;34.0
608;Glas en bouwmaterialen;1997;7044.0;4766.0;2278.0;2124.0;2119.0;5.0;0.0;9168.0;1728.0;6492.0;813.0;0.0;0.0;131.0;4.0
609;Glas en bouwmaterialen;1998;7276.0;4959.0;2317.0;2300.0;2295.0;5.0;0.0;9576.0;1828.0;6757.0;864.0;0.0;0.0;141.0;-14.0
610;Glas en bouwmaterialen;1999;7709.0;5288.0;2421.0;2533.0;2518.0;15.0;0.0;10242.0;1881.0;7310.0;929.0;0.0;0.0;148.0;-26.0
611;Glas en bouwmaterialen;2000;8183.0;5661.0;2522.0;2693.0;2678.0;15.0;0.0;10876.0;1972.0;7744.0;1005.0;0.0;0.0;155.0;0.0
612;Glas en bouwmaterialen;2001;8408.0;5856.0;2552.0;2826.0;2812.0;14.0;0.0;11234.0;1848.0;8076.0;1062.0;0.0;0.0;161.0;87.0
613;Glas en bouwmaterialen;2002;8160.0;5649.0;2511.0;2812.0;2801.0;11.0;0.0;10972.0;1751.0;7990.0;1066.0;0.0;0.0;163.0;2.0
614;Glas en bouwmaterialen;2003;7870.0;5412.0;2458.0;2699.0;2689.0;10.0;0.0;10569.0;1750.0;7694.0;999.0;0.0;0.0;168.0;-42.0
615;Glas en bouwmaterialen;2004;7905.0;5450.0;2455.0;2722.0;2711.0;11.0;0.0;10627.0;1815.0;7675.0;989.0;0.0;0.0;168.0;-20.0
616;Glas en bouwmaterialen;2005;8074.0;5525.0;2549.0;2759.0;2749.0;10.0;0.0;10833.0;1849.0;7855.0;956.0;0.0;0.0;169.0;4.0
617;Glas en bouwmaterialen;2006;8971.0;6121.0;2850.0;2846.0;2833.0;13.0;0.0;11817.0;2062.0;8604.0;923.0;0.0;0.0;180.0;48.0
618;Glas en bouwmaterialen;2007;9711.0;6678.0;3033.0;3024.0;3008.0;16.0;0.0;12735.0;2205.0;9254.0;965.0;0.0;0.0;208.0;103.0
619;Glas en bouwmaterialen;2008;10344.0;7120.0;3224.0;3243.0;3226.0;17.0;0.0;13587.0;2103.0;10167.0;1046.0;0.0;0.0;221.0;50.0
620;Glas en bouwmaterialen;2009;8915.0;6119.0;2796.0;2893.0;2881.0;12.0;0.0;11808.0;1771.0;9521.0;926.0;0.0;0.0;178.0;-588.0
621;Basismetalen;1987;7608.0;3745.0;3863.0;644.0;624.0;20.0;0.0;8252.0;3451.0;4816.0;3.0;0.0;0.0;0.0;-18.0
622;Basismetalen;1988;9214.0;4454.0;4760.0;756.0;732.0;24.0;0.0;9970.0;4557.0;5519.0;3.0;0.0;0.0;0.0;-109.0
623;Basismetalen;1989;10973.0;5295.0;5678.0;788.0;758.0;30.0;0.0;11761.0;5167.0;6350.0;3.0;0.0;0.0;0.0;241.0
624;Basismetalen;1990;10165.0;4648.0;5517.0;814.0;786.0;28.0;0.0;10979.0;4564.0;6346.0;4.0;0.0;0.0;0.0;65.0
625;Basismetalen;1991;9604.0;4253.0;5351.0;793.0;763.0;30.0;0.0;10397.0;4347.0;6113.0;4.0;0.0;0.0;0.0;-67.0
626;Basismetalen;1992;9186.0;3999.0;5187.0;790.0;757.0;33.0;0.0;9976.0;4365.0;5570.0;3.0;0.0;0.0;0.0;38.0
627;Basismetalen;1993;9236.0;3969.0;5267.0;795.0;764.0;31.0;0.0;10031.0;4804.0;5246.0;4.0;0.0;0.0;0.0;-23.0
628;Basismetalen;1994;10623.0;4522.0;6101.0;884.0;848.0;36.0;0.0;11507.0;5592.0;5821.0;3.0;0.0;0.0;0.0;91.0
629;Basismetalen;1995;12420.0;5325.0;7095.0;1008.0;930.0;78.0;0.0;13428.0;6654.0;6557.0;3.0;0.0;0.0;0.0;214.0
630;Basismetalen;1996;11479.0;5018.0;6461.0;903.0;827.0;76.0;0.0;12382.0;6032.0;6263.0;2.0;0.0;0.0;0.0;85.0
631;Basismetalen;1997;13133.0;5421.0;7712.0;1056.0;983.0;73.0;0.0;14189.0;7051.0;7067.0;2.0;0.0;0.0;0.0;69.0
632;Basismetalen;1998;13871.0;5693.0;8178.0;1151.0;1066.0;85.0;0.0;15022.0;7191.0;7674.0;0.0;0.0;0.0;0.0;157.0
633;Basismetalen;1999;12416.0;5137.0;7279.0;1175.0;1082.0;93.0;0.0;13591.0;6435.0;7201.0;2.0;0.0;0.0;0.0;-47.0
634;Basismetalen;2000;15469.0;6174.0;9295.0;1224.0;1153.0;71.0;0.0;16693.0;8319.0;8205.0;1.0;0.0;0.0;0.0;168.0
635;Basismetalen;2001;14839.0;5821.0;9018.0;1274.0;1213.0;61.0;0.0;16113.0;8148.0;7917.0;1.0;0.0;0.0;0.0;47.0
636;Basismetalen;2002;13956.0;5636.0;8320.0;1308.0;1258.0;50.0;0.0;15264.0;7954.0;7280.0;1.0;0.0;0.0;0.0;29.0
637;Basismetalen;2003;14139.0;5762.0;8377.0;1235.0;1189.0;46.0;0.0;15374.0;8506.0;6873.0;1.0;0.0;0.0;0.0;-6.0
638;Basismetalen;2004;17996.0;7074.0;10922.0;1413.0;1354.0;59.0;0.0;19409.0;11147.0;8014.0;1.0;0.0;0.0;0.0;247.0
639;Basismetalen;2005;19518.0;7625.0;11893.0;1430.0;1356.0;74.0;0.0;20948.0;12441.0;8468.0;1.0;0.0;0.0;0.0;38.0
640;Basismetalen;2006;25988.0;8708.0;17280.0;1663.0;1557.0;106.0;0.0;27651.0;17022.0;10311.0;1.0;0.0;0.0;0.0;317.0
641;Basismetalen;2007;30099.0;9659.0;20440.0;1844.0;1703.0;141.0;0.0;31943.0;19997.0;11917.0;1.0;0.0;0.0;0.0;28.0
642;Basismetalen;2008;30651.0;9553.0;21098.0;1914.0;1767.0;147.0;0.0;32565.0;20194.0;12261.0;1.0;0.0;0.0;0.0;109.0
643;Basismetalen;2009;20834.0;6474.0;14360.0;1377.0;1281.0;96.0;0.0;22211.0;13780.0;9263.0;1.0;0.0;0.0;0.0;-833.0
644;Metaalprodukten;1987;8949.0;6609.0;2340.0;1215.0;1206.0;9.0;0.0;10164.0;2357.0;6367.0;477.0;0.0;0.0;980.0;-17.0
