ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
236;Wijk 09 Oud-Annerveen;Twee-onder-één-kap woning;Aa en Hunze                             ;Wijk      ;WK168009  ;;;;1.0
237;Wijk 09 Oud-Annerveen;Vrijstaande woning;Aa en Hunze                             ;Wijk      ;WK168009  ;2300.0;3640.0;;1.0
238;Wijk 09 Oud-Annerveen;Eigen woning;Aa en Hunze                             ;Wijk      ;WK168009  ;2270.0;3590.0;;1.0
239;Wijk 09 Oud-Annerveen;Huurwoning;Aa en Hunze                             ;Wijk      ;WK168009  ;;;;1.0
240;Oud-Annerveen;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16800900;2240.0;3520.0;;1.0
241;Oud-Annerveen;Appartement;Aa en Hunze                             ;Buurt     ;BU16800900;;;;1.0
242;Oud-Annerveen;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16800900;;;;1.0
243;Oud-Annerveen;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16800900;;;;1.0
244;Oud-Annerveen;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16800900;;;;1.0
245;Oud-Annerveen;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16800900;2300.0;3640.0;;1.0
246;Oud-Annerveen;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16800900;2270.0;3590.0;;1.0
247;Oud-Annerveen;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16800900;;;;1.0
248;Verspreide huizen Oud-Annerveen;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
249;Verspreide huizen Oud-Annerveen;Appartement;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
250;Verspreide huizen Oud-Annerveen;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
251;Verspreide huizen Oud-Annerveen;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
252;Verspreide huizen Oud-Annerveen;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
253;Verspreide huizen Oud-Annerveen;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
254;Verspreide huizen Oud-Annerveen;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
255;Verspreide huizen Oud-Annerveen;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1.0
256;Wijk 11 Annerveenschekanaal;Totaal woningen;Aa en Hunze                             ;Wijk      ;WK168011  ;1780.0;3060.0;;1.0
257;Wijk 11 Annerveenschekanaal;Appartement;Aa en Hunze                             ;Wijk      ;WK168011  ;;;;1.0
258;Wijk 11 Annerveenschekanaal;Tussenwoning;Aa en Hunze                             ;Wijk      ;WK168011  ;;;;1.0
259;Wijk 11 Annerveenschekanaal;Hoekwoning;Aa en Hunze                             ;Wijk      ;WK168011  ;;;;1.0
260;Wijk 11 Annerveenschekanaal;Twee-onder-één-kap woning;Aa en Hunze                             ;Wijk      ;WK168011  ;1500.0;2640.0;;1.0
261;Wijk 11 Annerveenschekanaal;Vrijstaande woning;Aa en Hunze                             ;Wijk      ;WK168011  ;1920.0;3280.0;;1.0
262;Wijk 11 Annerveenschekanaal;Eigen woning;Aa en Hunze                             ;Wijk      ;WK168011  ;1850.0;3200.0;;1.0
263;Wijk 11 Annerveenschekanaal;Huurwoning;Aa en Hunze                             ;Wijk      ;WK168011  ;1420.0;2430.0;;1.0
264;Annerveenschekanaal;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801100;1780.0;3060.0;;1.0
265;Annerveenschekanaal;Appartement;Aa en Hunze                             ;Buurt     ;BU16801100;;;;1.0
266;Annerveenschekanaal;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801100;;;;1.0
267;Annerveenschekanaal;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801100;;;;1.0
268;Annerveenschekanaal;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801100;1500.0;2640.0;;1.0
269;Annerveenschekanaal;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801100;1920.0;3280.0;;1.0
270;Annerveenschekanaal;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801100;1850.0;3200.0;;1.0
271;Annerveenschekanaal;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801100;1420.0;2430.0;;1.0
272;Verspreide huizen Annerveenschekanaal;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
273;Verspreide huizen Annerveenschekanaal;Appartement;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
274;Verspreide huizen Annerveenschekanaal;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
275;Verspreide huizen Annerveenschekanaal;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
276;Verspreide huizen Annerveenschekanaal;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
277;Verspreide huizen Annerveenschekanaal;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
278;Verspreide huizen Annerveenschekanaal;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
279;Verspreide huizen Annerveenschekanaal;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1.0
280;Wijk 12 Eexterveenschekanaal;Totaal woningen;Aa en Hunze                             ;Wijk      ;WK168012  ;1650.0;2970.0;;1.0
281;Wijk 12 Eexterveenschekanaal;Appartement;Aa en Hunze                             ;Wijk      ;WK168012  ;;;;1.0
282;Wijk 12 Eexterveenschekanaal;Tussenwoning;Aa en Hunze                             ;Wijk      ;WK168012  ;1280.0;2480.0;;1.0
283;Wijk 12 Eexterveenschekanaal;Hoekwoning;Aa en Hunze                             ;Wijk      ;WK168012  ;;;;1.0
284;Wijk 12 Eexterveenschekanaal;Twee-onder-één-kap woning;Aa en Hunze                             ;Wijk      ;WK168012  ;1480.0;2600.0;;1.0
285;Wijk 12 Eexterveenschekanaal;Vrijstaande woning;Aa en Hunze                             ;Wijk      ;WK168012  ;1750.0;3170.0;;1.0
286;Wijk 12 Eexterveenschekanaal;Eigen woning;Aa en Hunze                             ;Wijk      ;WK168012  ;1630.0;3080.0;;1.0
287;Wijk 12 Eexterveenschekanaal;Huurwoning;Aa en Hunze                             ;Wijk      ;WK168012  ;1710.0;2400.0;;1.0
288;Eexterveenschekanaal;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801200;1650.0;2970.0;;1.0
289;Eexterveenschekanaal;Appartement;Aa en Hunze                             ;Buurt     ;BU16801200;;;;1.0
290;Eexterveenschekanaal;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801200;1280.0;2480.0;;1.0
291;Eexterveenschekanaal;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801200;;;;1.0
292;Eexterveenschekanaal;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801200;1480.0;2600.0;;1.0
293;Eexterveenschekanaal;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801200;1750.0;3170.0;;1.0
294;Eexterveenschekanaal;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801200;1630.0;3080.0;;1.0
295;Eexterveenschekanaal;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801200;1710.0;2400.0;;1.0
296;Verspreide huizen Eexterveenschekanaal;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
297;Verspreide huizen Eexterveenschekanaal;Appartement;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
298;Verspreide huizen Eexterveenschekanaal;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
299;Verspreide huizen Eexterveenschekanaal;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
300;Verspreide huizen Eexterveenschekanaal;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
301;Verspreide huizen Eexterveenschekanaal;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
302;Verspreide huizen Eexterveenschekanaal;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
303;Verspreide huizen Eexterveenschekanaal;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1.0
304;Wijk 13 Eexterzandvoort;Totaal woningen;Aa en Hunze                             ;Wijk      ;WK168013  ;1850.0;3440.0;;1.0
305;Wijk 13 Eexterzandvoort;Appartement;Aa en Hunze                             ;Wijk      ;WK168013  ;;;;1.0
306;Wijk 13 Eexterzandvoort;Tussenwoning;Aa en Hunze                             ;Wijk      ;WK168013  ;;;;1.0
307;Wijk 13 Eexterzandvoort;Hoekwoning;Aa en Hunze                             ;Wijk      ;WK168013  ;;;;1.0
308;Wijk 13 Eexterzandvoort;Twee-onder-één-kap woning;Aa en Hunze                             ;Wijk      ;WK168013  ;1340.0;2330.0;;1.0
309;Wijk 13 Eexterzandvoort;Vrijstaande woning;Aa en Hunze                             ;Wijk      ;WK168013  ;1940.0;3680.0;;1.0
310;Wijk 13 Eexterzandvoort;Eigen woning;Aa en Hunze                             ;Wijk      ;WK168013  ;1890.0;3590.0;;1.0
311;Wijk 13 Eexterzandvoort;Huurwoning;Aa en Hunze                             ;Wijk      ;WK168013  ;1480.0;2200.0;;1.0
312;Eexterzandvoort;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801300;1890.0;3290.0;;1.0
313;Eexterzandvoort;Appartement;Aa en Hunze                             ;Buurt     ;BU16801300;;;;1.0
314;Eexterzandvoort;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801300;;;;1.0
315;Eexterzandvoort;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801300;;;;1.0
316;Eexterzandvoort;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801300;1340.0;2330.0;;1.0
317;Eexterzandvoort;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801300;2030.0;3590.0;;1.0
318;Eexterzandvoort;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801300;1920.0;3490.0;;1.0
319;Eexterzandvoort;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801300;;;;1.0
320;Verspreide huizen Eexterzandvoort;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801309;1670.0;3920.0;;1.0
321;Verspreide huizen Eexterzandvoort;Appartement;Aa en Hunze                             ;Buurt     ;BU16801309;;;;1.0
322;Verspreide huizen Eexterzandvoort;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801309;;;;1.0
323;Verspreide huizen Eexterzandvoort;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801309;;;;1.0
324;Verspreide huizen Eexterzandvoort;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801309;;;;1.0
325;Verspreide huizen Eexterzandvoort;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801309;1670.0;3920.0;;1.0
326;Verspreide huizen Eexterzandvoort;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801309;1740.0;3940.0;;1.0
327;Verspreide huizen Eexterzandvoort;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801309;;;;1.0
328;Wijk 14 Gasselte;Totaal woningen;Aa en Hunze                             ;Wijk      ;WK168014  ;1790.0;3160.0;;1.0
329;Wijk 14 Gasselte;Appartement;Aa en Hunze                             ;Wijk      ;WK168014  ;900.0;1710.0;;1.0
330;Wijk 14 Gasselte;Tussenwoning;Aa en Hunze                             ;Wijk      ;WK168014  ;1260.0;2490.0;;1.0
331;Wijk 14 Gasselte;Hoekwoning;Aa en Hunze                             ;Wijk      ;WK168014  ;1580.0;2750.0;;1.0
332;Wijk 14 Gasselte;Twee-onder-één-kap woning;Aa en Hunze                             ;Wijk      ;WK168014  ;1540.0;2990.0;;1.0
333;Wijk 14 Gasselte;Vrijstaande woning;Aa en Hunze                             ;Wijk      ;WK168014  ;2140.0;3610.0;;1.0
334;Wijk 14 Gasselte;Eigen woning;Aa en Hunze                             ;Wijk      ;WK168014  ;1950.0;3450.0;;1.0
335;Wijk 14 Gasselte;Huurwoning;Aa en Hunze                             ;Wijk      ;WK168014  ;1360.0;2400.0;;1.0
336;Gasselte;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801400;1740.0;3060.0;;1.0
337;Gasselte;Appartement;Aa en Hunze                             ;Buurt     ;BU16801400;900.0;1710.0;;1.0
338;Gasselte;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801400;1260.0;2490.0;;1.0
339;Gasselte;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801400;1580.0;2750.0;;1.0
340;Gasselte;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801400;1550.0;3000.0;;1.0
341;Gasselte;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801400;2120.0;3540.0;;1.0
342;Gasselte;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801400;1910.0;3400.0;;1.0
343;Gasselte;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801400;1320.0;2300.0;;1.0
344;Kostvlies;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801401;2250.0;3820.0;;1.0
345;Kostvlies;Appartement;Aa en Hunze                             ;Buurt     ;BU16801401;;;;1.0
346;Kostvlies;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801401;;;;1.0
347;Kostvlies;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801401;;;;1.0
348;Kostvlies;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801401;;;;1.0
349;Kostvlies;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801401;2250.0;3820.0;;1.0
350;Kostvlies;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801401;2240.0;3800.0;;1.0
351;Kostvlies;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801401;2310.0;3950.0;;1.0
352;Verspreide huizen Gasselte;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801409;2050.0;4060.0;;1.0
353;Verspreide huizen Gasselte;Appartement;Aa en Hunze                             ;Buurt     ;BU16801409;;;;1.0
354;Verspreide huizen Gasselte;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801409;;;;1.0
355;Verspreide huizen Gasselte;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801409;;;;1.0
356;Verspreide huizen Gasselte;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801409;;;;1.0
357;Verspreide huizen Gasselte;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801409;2100.0;4170.0;;1.0
358;Verspreide huizen Gasselte;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801409;2280.0;3960.0;;1.0
359;Verspreide huizen Gasselte;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801409;1480.0;3970.0;;1.0
360;Wijk 15 Gasselternijveen;Totaal woningen;Aa en Hunze                             ;Wijk      ;WK168015  ;1640.0;2960.0;;1.0
361;Wijk 15 Gasselternijveen;Appartement;Aa en Hunze                             ;Wijk      ;WK168015  ;910.0;1720.0;;1.0
362;Wijk 15 Gasselternijveen;Tussenwoning;Aa en Hunze                             ;Wijk      ;WK168015  ;1210.0;2150.0;;1.0
363;Wijk 15 Gasselternijveen;Hoekwoning;Aa en Hunze                             ;Wijk      ;WK168015  ;1400.0;2520.0;;1.0
364;Wijk 15 Gasselternijveen;Twee-onder-één-kap woning;Aa en Hunze                             ;Wijk      ;WK168015  ;1410.0;2870.0;;1.0
365;Wijk 15 Gasselternijveen;Vrijstaande woning;Aa en Hunze                             ;Wijk      ;WK168015  ;1980.0;3390.0;;1.0
366;Wijk 15 Gasselternijveen;Eigen woning;Aa en Hunze                             ;Wijk      ;WK168015  ;1840.0;3270.0;;1.0
367;Wijk 15 Gasselternijveen;Huurwoning;Aa en Hunze                             ;Wijk      ;WK168015  ;1330.0;2510.0;;1.0
368;Gasselternijveen;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801500;1630.0;2940.0;;1.0
369;Gasselternijveen;Appartement;Aa en Hunze                             ;Buurt     ;BU16801500;910.0;1720.0;;1.0
370;Gasselternijveen;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801500;1210.0;2150.0;;1.0
371;Gasselternijveen;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801500;1400.0;2520.0;;1.0
372;Gasselternijveen;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801500;1410.0;2870.0;;1.0
373;Gasselternijveen;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801500;1980.0;3360.0;;1.0
374;Gasselternijveen;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801500;1840.0;3250.0;;1.0
375;Gasselternijveen;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801500;1330.0;2500.0;;1.0
376;Gasselterboerveen;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801501;1980.0;4250.0;;1.0
377;Gasselterboerveen;Appartement;Aa en Hunze                             ;Buurt     ;BU16801501;;;;1.0
378;Gasselterboerveen;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801501;;;;1.0
379;Gasselterboerveen;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801501;;;;1.0
380;Gasselterboerveen;Twee-onder-één-kap woning;Aa en Hunze                             ;Buurt     ;BU16801501;;;;1.0
381;Gasselterboerveen;Vrijstaande woning;Aa en Hunze                             ;Buurt     ;BU16801501;1980.0;4250.0;;1.0
382;Gasselterboerveen;Eigen woning;Aa en Hunze                             ;Buurt     ;BU16801501;1990.0;4120.0;;1.0
383;Gasselterboerveen;Huurwoning;Aa en Hunze                             ;Buurt     ;BU16801501;;;;1.0
384;Verspreide huizen Gasselternijveen;Totaal woningen;Aa en Hunze                             ;Buurt     ;BU16801509;;;;1.0
385;Verspreide huizen Gasselternijveen;Appartement;Aa en Hunze                             ;Buurt     ;BU16801509;;;;1.0
386;Verspreide huizen Gasselternijveen;Tussenwoning;Aa en Hunze                             ;Buurt     ;BU16801509;;;;1.0
387;Verspreide huizen Gasselternijveen;Hoekwoning;Aa en Hunze                             ;Buurt     ;BU16801509;;;;1.0
